,Med,Eur,Pot4kw,EK,Nek,C1500,C1520,C2025,C2500,C3000,HEATING,COOLING
7857,0.1936,0.127,0.17277735,0.2023199,0.1817911,0.15768,0.189386957,0.221738194,0.246294178,0.259621667,0.036024101,0
7858,0.1972,0.224,0.16784886,0.2299152,0.1782455,0.126587,0.175164984,0.261702865,0.259509247,0.24028,0.665884423,0
7859,0.302,0.224,0.225919801,0.3376796,0.2277746,0.174061,0.246853106,0.33522526,0.572170205,0.689983333,0.60264804,0
7860,0.3669,0.224,0.23817265,0.4262339,0.2536572,0.199349,0.275186102,0.444519184,0.639887329,0.798595,0.545007169,0
7861,0.307,0.224,0.261909544,0.310731,0.2745541,0.206095,0.243197127,0.358015365,0.419409075,0.529078333,0.458311017,0
7862,0.2988,0.127,0.29501567,0.2717935,0.3002264,0.181529,0.232463354,0.353743056,0.466814726,0.633488333,0.39733639,0
7863,0.2873,0.127,0.27705755,0.2622474,0.2741424,0.18458,0.235980512,0.322153906,0.411191096,0.5358,0.375574226,0
7864,0.4179,0.127,0.38192037,0.3830814,0.3946694,0.335473,0.370934084,0.435971701,0.508879623,0.69234,0.369401774,0
7865,0.2764,0.127,0.248169088,0.2634261,0.261136,0.206412,0.247533307,0.305202604,0.376264897,0.5099,0.330431437,0
7866,0.2987,0.224,0.260492023,0.289351,0.2694775,0.208938,0.259754348,0.333413976,0.400393322,0.419263333,0.311965385,0
7867,0.348,0.224,0.309293732,0.3572847,0.316526,0.255077,0.294625,0.390403299,0.454497945,0.357478333,0.212926892,0
7868,0.3523,0.224,0.318628917,0.3488938,0.3290194,0.266654,0.301991304,0.403290538,0.453008904,0.503988333,0.138380319,0
7869,0.3081,0.224,0.25839188,0.2814669,0.2752712,0.170195,0.246123292,0.345293142,0.453772432,0.52806,0.066732335,0
7870,0.2139,0.127,0.179079202,0.1992603,0.1901089,0.134577,0.177228028,0.24423316,0.322464041,0.392056667,0.341206088,0
7871,0.1244,0.127,0.109710969,0.1210838,0.1177705,0.09478,0.112246739,0.141451389,0.198626027,0.263773333,0.464895581,0
7872,0.1022,0.084,0.097742735,0.1075185,0.1023767,0.090723,0.099322671,0.122782986,0.159316438,0.264348333,0.509742009,0
7873,0.0985,0.084,0.096558405,0.0988675,0.0988514,0.089101,0.09776413,0.120342535,0.134867637,0.159716667,0.541243106,0
7874,0.0977,0.084,0.096741595,0.0980345,0.0980404,0.089076,0.09756087,0.119719358,0.125535959,0.144205,0.563877568,0
7875,0.0981,0.084,0.096748718,0.0987776,0.0980068,0.088855,0.097497516,0.120078819,0.126742466,0.143766667,0.578677086,0
7876,0.0991,0.084,0.097765242,0.0991546,0.0986288,0.089487,0.097523137,0.121132205,0.129617295,0.150023333,0.510166595,0
7877,0.1891,0.084,0.186689744,0.1911407,0.1869537,0.174355,0.186086413,0.211676736,0.225306678,0.243166667,0.471315008,0
7878,0.204,0.084,0.19980755,0.2060447,0.2020293,0.177257,0.198049767,0.238241927,0.250912671,0.291636667,0.482560758,0
7879,0.3354,0.127,0.334837322,0.3378475,0.3345092,0.307009,0.32794472,0.368060069,0.382695377,0.42566,0.550968709,0
7880,0.214,0.127,0.211700142,0.2175619,0.2204769,0.196484,0.213199922,0.242201823,0.264412158,0.254473333,0.169364442,0
7881,0.2324,0.224,0.218809259,0.2307472,0.2310589,0.202571,0.229068634,0.259362674,0.280295548,0.276541667,0.568873588,0
7882,0.2743,0.224,0.258373789,0.2808459,0.256336,0.214967,0.257433851,0.314278038,0.328591267,0.275463333,0.413454405,0
7883,0.3433,0.224,0.314150285,0.3814647,0.3193451,0.246776,0.32424177,0.398682813,0.529246575,0.725226667,0.45035022,0
7884,0.4384,0.224,0.350039316,0.5143391,0.3578255,0.286753,0.3819,0.523607378,0.640596062,0.806491667,0.379451045,0
7885,0.3756,0.127,0.340312536,0.3991869,0.3628472,0.248755,0.321995885,0.479273003,0.499421747,0.438875,0.346878908,0
7886,0.3919,0.127,0.341938177,0.3911588,0.3633172,0.245185,0.312379193,0.468049566,0.531336473,0.4885,0.339381658,0
7887,0.3336,0.127,0.306666809,0.3226983,0.3320666,0.233922,0.27344309,0.39937309,0.460418836,0.469618333,0.342127064,0
7888,0.2791,0.127,0.257225356,0.2916903,0.2871314,0.212009,0.244095652,0.339211806,0.383559932,0.445508333,0.271746034,0
7889,0.2749,0.224,0.268990028,0.2708002,0.2783125,0.208621,0.241935326,0.31386901,0.34809024,0.348763333,0.018892615,0
7890,0.3038,0.224,0.275088319,0.2987338,0.277922,0.212021,0.266007842,0.335121962,0.372944521,0.363493333,0.10759081,0
7891,0.3398,0.224,0.29548433,0.3635096,0.2949156,0.247376,0.289350078,0.392990365,0.482292979,0.477681667,0.217795024,0
7892,0.3274,0.224,0.331532621,0.3524459,0.3331326,0.258111,0.296618634,0.419376042,0.449742466,0.483753333,0,0
7893,0.2823,0.127,0.268956553,0.2850819,0.2766608,0.165396,0.224066693,0.36136441,0.419068493,0.561733333,0.369914827,0
7894,0.2093,0.127,0.192012108,0.2090186,0.1961587,0.123405,0.158666227,0.266230469,0.303690582,0.32918,0.315440069,0
7895,0.1275,0.084,0.118626781,0.1281676,0.1215966,0.095207,0.105664208,0.151820747,0.200020205,0.199705,0.457966571,0
7896,0.1104,0.084,0.100910256,0.1062478,0.1018096,0.089707,0.099267702,0.130379948,0.147533219,0.145213333,0.483684017,0
7897,0.0981,0.084,0.097394302,0.1016413,0.0986741,0.08984,0.09764472,0.123036632,0.126658562,0.14632,0.476318774,0
7898,0.0983,0.084,0.096640456,0.0982088,0.0978576,0.089386,0.097468401,0.120172049,0.125316096,0.143801667,0.484388832,0
7899,0.0999,0.084,0.098504843,0.0985315,0.0992707,0.088984,0.097557453,0.121785243,0.127968151,0.143968333,0.478661115,0
7900,0.0998,0.084,0.098951282,0.0990011,0.0996652,0.088967,0.09773222,0.122183941,0.128696747,0.144686667,0.131813144,0
7901,0.1864,0.084,0.186524501,0.1868509,0.1867475,0.173402,0.185023447,0.209927865,0.216591781,0.233218333,0,0
7902,0.203,0.127,0.191869231,0.1999653,0.194596,0.175068,0.19083354,0.224297917,0.244126884,0.29237,0.27903948,0
7903,0.2028,0.127,0.203309544,0.2059022,0.2036297,0.183543,0.202004503,0.228653299,0.235304281,0.293303333,0.581439201,0
7904,0.2491,0.224,0.252498718,0.2545898,0.2536146,0.242985,0.250033463,0.270827517,0.296973288,0.399996667,0.307882288,0
7905,0.2725,0.224,0.264978348,0.2737196,0.2635119,0.260783,0.267704658,0.299195139,0.311919521,0.346936667,0,0
7906,0.2277,0.224,0.194558405,0.2318982,0.2009322,0.172702,0.209948913,0.265621441,0.308116096,0.3822,0.526266619,0
7907,0.3529,0.224,0.246829345,0.3894384,0.2832864,0.19989,0.304606366,0.436022656,0.536730651,0.523431667,0.470051109,0
7908,0.3946,0.127,0.308011966,0.4142177,0.327773,0.23466,0.337389907,0.46958125,0.556337842,0.51387,0.429947353,0
7909,0.3285,0.127,0.26292906,0.3151652,0.2873911,0.179547,0.272084161,0.379446267,0.434217637,0.489446667,0.386778523,0
7910,0.3246,0.127,0.275639459,0.290542,0.293215,0.168512,0.245970652,0.37733099,0.419372774,0.524158333,0.364088509,0
7911,0.3276,0.127,0.264639316,0.2804622,0.2721513,0.185438,0.253663587,0.338930035,0.411882021,0.494741667,0.355869837,0
7912,0.3068,0.224,0.26912151,0.2729716,0.2847473,0.206594,0.255711335,0.326209722,0.373683904,0.416938333,0.070522508,0
7913,0.2952,0.224,0.265247721,0.276712,0.2761317,0.216485,0.252073758,0.326061719,0.362992295,0.439456667,0.07431345,0
7914,0.345,0.224,0.284135185,0.3378559,0.3051551,0.251346,0.301443944,0.393056424,0.390186644,0.422181667,0.431665592,0
7915,0.4084,0.224,0.318506838,0.4420007,0.3406894,0.258885,0.343771894,0.479474219,0.544942808,0.648341667,0.293867718,0
7916,0.3673,0.127,0.329676781,0.3907845,0.3386402,0.247575,0.327441149,0.436284809,0.528047603,0.706316667,0,0
7917,0.2896,0.127,0.265319658,0.2938121,0.2786092,0.175484,0.242788199,0.353325434,0.451599658,0.670048333,0,0
7918,0.208,0.084,0.181264387,0.2046388,0.2082641,0.131777,0.171856289,0.259987066,0.331650514,0.47366,0.442633435,0
7919,0.1266,0.084,0.111279345,0.1212743,0.1255772,0.094701,0.10864604,0.155833767,0.189472945,0.273225,0.537332021,0
7920,0.1061,0.084,0.09825698,0.1085199,0.1092666,0.09025,0.098674301,0.135118403,0.157647774,0.20689,0.537571479,0
7921,0.0981,0.084,0.096890313,0.0985156,0.098844,0.089346,0.097740839,0.120588368,0.127467123,0.148901667,0.52901796,0
7922,0.0983,0.084,0.09692265,0.098658,0.0982296,0.08928,0.097419022,0.120467274,0.127133904,0.144406667,0.525969039,0
7923,0.19,0.084,0.189660114,0.1884192,0.1899917,0.178927,0.1875375,0.211121094,0.223212158,0.249485,0.288924513,0
7924,0.1023,0.084,0.102812393,0.0994835,0.1027127,0.089047,0.097726786,0.124571094,0.137880993,0.165705,0.197273817,0
7925,0.3107,0.127,0.310487892,0.3130352,0.3107321,0.297414,0.306909938,0.333240191,0.347266096,0.40569,0,0
7926,0.3267,0.127,0.316876638,0.3187328,0.317629,0.298967,0.313330823,0.346746181,0.360762671,0.372545,0.109310863,0
7927,0.2023,0.224,0.194924644,0.199418,0.1976077,0.182847,0.195711102,0.224682465,0.233495548,0.247106667,0.605151566,0
7928,0.2158,0.224,0.214646439,0.221371,0.2176804,0.19484,0.214393556,0.241625781,0.268303082,0.30337,0.160396861,0
7929,0.1941,0.224,0.182559259,0.1977177,0.1860219,0.155998,0.18810163,0.218063368,0.239308733,0.296003333,0.639977157,0
7930,0.2913,0.224,0.23054359,0.3209671,0.2420813,0.245738,0.265111646,0.311919184,0.375603938,0.413235,0.531611637,0
7931,0.3811,0.127,0.282919088,0.4057319,0.2998046,0.282916,0.344397671,0.427253993,0.521920377,0.576801667,0.513317871,0
7932,0.4563,0.127,0.342026923,0.4881092,0.3682538,0.308328,0.384572593,0.498016233,0.679679452,0.593873333,0.473028894,0
7933,0.3391,0.127,0.302590028,0.3554865,0.3098597,0.215682,0.27974868,0.411166753,0.439417637,0.493688333,0.455915556,0
7934,0.338,0.127,0.328705983,0.358391,0.3338756,0.214457,0.274362112,0.422281337,0.443246062,0.46652,0.435280269,0
7935,0.3122,0.224,0.302127493,0.313614,0.3161229,0.221362,0.259287578,0.378037674,0.408295034,0.435671667,0,0
7936,0.2684,0.224,0.279423789,0.280142,0.2818318,0.210438,0.247432065,0.324249219,0.352961301,0.35597,0.121518857,0
7937,0.2912,0.224,0.264587892,0.2889776,0.2792597,0.223588,0.238384006,0.346871267,0.373680308,0.327508333,0,0
7938,0.3701,0.224,0.298223077,0.3717378,0.3184737,0.253776,0.289003106,0.428635069,0.487672774,0.489145,0.35326276,0
7939,0.4163,0.127,0.346534615,0.4320239,0.3666066,0.253098,0.336780124,0.477874913,0.59463339,0.583758333,0.466175844,0
7940,0.3749,0.127,0.336868661,0.3529709,0.3608199,0.242108,0.321486413,0.419716146,0.508903938,0.592441667,0.255178421,0
7941,0.2961,0.084,0.277890313,0.2707418,0.2846476,0.171391,0.231307453,0.361858247,0.422959418,0.500843333,0,0
7942,0.1986,0.084,0.198752849,0.1939872,0.2042917,0.128761,0.164809938,0.252785677,0.301871404,0.35089,0.580873875,0
7943,0.1178,0.084,0.115535328,0.1205857,0.1275291,0.092482,0.107132764,0.150578733,0.176408048,0.166468333,0.52891471,0
7944,0.1024,0.084,0.099647009,0.1008183,0.1028108,0.090341,0.09879736,0.126126042,0.130106164,0.145061667,0.556189609,0
7945,0.0984,0.084,0.096832194,0.0987863,0.0982871,0.089177,0.097906134,0.120877431,0.126446233,0.145993333,0.554912785,0
7946,0.0977,0.084,0.097129487,0.098608,0.098151,0.089071,0.09754705,0.120013976,0.126017808,0.1436,0.555398724,0
7947,0.0986,0.084,0.099703419,0.1001269,0.1000667,0.089354,0.098083152,0.122303906,0.13054726,0.153035,0.305757451,0
7948,0.0996,0.127,0.099628917,0.1020174,0.100089,0.08928,0.098099146,0.123635243,0.134889726,0.161726667,0.18356122,0
7949,0.1885,0.127,0.185102279,0.1888721,0.1884819,0.173756,0.18388323,0.214638628,0.22212226,0.247671667,0,0
7950,0.204,0.224,0.196341738,0.2001896,0.1949258,0.176741,0.194006677,0.226775347,0.254478596,0.32869,0.26477674,0
7951,0.116,0.224,0.120196724,0.1193,0.1186265,0.099117,0.118360016,0.141642361,0.149634418,0.192415,0.475796868,0
7952,0.2126,0.224,0.215517521,0.2157979,0.2152937,0.193491,0.214493866,0.240915451,0.243917808,0.249851667,0.115690525,0
7953,0.2009,0.224,0.18959416,0.192637,0.1913337,0.161962,0.192513432,0.228848351,0.22636661,0.294373333,0.542426284,0
7954,0.2655,0.127,0.207763105,0.2616133,0.2043753,0.182172,0.22602337,0.292631163,0.291021747,0.34458,0.790963674,0
7955,0.3229,0.127,0.217894444,0.3458561,0.2313333,0.176014,0.289854037,0.374652083,0.462764555,0.745498333,0.564706687,0
7956,0.3452,0.127,0.297706838,0.3452753,0.3044662,0.200087,0.291381988,0.375595313,0.502852911,0.559973333,0.538592646,0
7957,0.3047,0.127,0.262578205,0.2980674,0.2753847,0.170886,0.246219565,0.35659184,0.444210274,0.387883333,0.651568532,0
7958,0.3685,0.224,0.336497009,0.3446897,0.342584,0.232768,0.309165839,0.417244705,0.502630479,0.492576667,0.664022853,0
7959,0.331,0.224,0.301559687,0.3016805,0.3072214,0.214028,0.280080668,0.359328819,0.42077363,0.494656667,0.273717328,0
7960,0.4272,0.224,0.40525755,0.4153075,0.4119881,0.329896,0.39121087,0.467472396,0.530304452,0.599523333,0.841077341,0
7961,0.3072,0.224,0.26355057,0.3081246,0.2769121,0.215576,0.270549457,0.338052083,0.409875171,0.499046667,0.176297117,0
7962,0.3744,0.127,0.318569088,0.3765261,0.323085,0.235184,0.310550155,0.426882899,0.43193613,0.531211667,1.0222321,0
7963,0.4157,0.127,0.337652991,0.4450434,0.3450694,0.238988,0.344715373,0.475569878,0.534542979,0.595035,0.967640142,0
7964,0.3609,0.084,0.347197009,0.3552823,0.3520026,0.26091,0.318013276,0.413771528,0.477561815,0.513998333,0.251721083,0
7965,0.2822,0.084,0.286467949,0.2798016,0.2999526,0.1661,0.238503804,0.364757292,0.425613014,0.482255,0.447842323,0
7966,0.1914,0.084,0.187421652,0.1947421,0.1955511,0.12203,0.163865916,0.248959809,0.287360788,0.377088333,0.635811901,0
7967,0.1134,0.084,0.113139744,0.1153045,0.1184732,0.095871,0.10559837,0.145363368,0.158825856,0.186195,0.429645056,0
7968,0.1893,0.084,0.189718519,0.1933641,0.1939801,0.180089,0.188080435,0.212073785,0.238201712,0.238406667,0.706946834,0
7969,0.0981,0.084,0.09812265,0.0991164,0.0996341,0.089051,0.097682065,0.120578646,0.129153767,0.146423333,0.677572669,0
7970,0.0978,0.084,0.096838604,0.0985429,0.0980209,0.088935,0.097548214,0.120530729,0.125228082,0.1436,0.692877012,0
7971,0.0982,0.084,0.096907977,0.0997708,0.098359,0.089044,0.097754115,0.121241493,0.127217979,0.146221667,0.169133931,0
7972,0.0994,0.084,0.098614815,0.1007326,0.0998157,0.089061,0.098080047,0.123470052,0.127647432,0.145616667,0.248463972,0
7973,0.1856,0.084,0.185934046,0.1901464,0.1876183,0.173454,0.184354581,0.211407552,0.21988613,0.235581667,0.53307819,0
7974,0.1111,0.084,0.111516952,0.1141381,0.1151517,0.091744,0.109658773,0.137398177,0.154870548,0.166313333,0.811521623,0
7975,0.2047,0.084,0.201214245,0.2054803,0.2028581,0.187532,0.198904736,0.228325521,0.253334589,0.305945,0.792175165,0
7976,0.2209,0.084,0.20949359,0.2267667,0.2100395,0.190731,0.21710955,0.245711892,0.270914726,0.32999,0.567835819,0
7977,0.2509,0.084,0.21812151,0.2476198,0.2257718,0.204063,0.237575543,0.273185069,0.284698973,0.387363333,0.123884539,0
7978,0.2319,0.084,0.183438889,0.2441351,0.1912827,0.17181,0.218876242,0.254698264,0.332144521,0.475818333,0.558117225,0
7979,0.2906,0.084,0.231929915,0.3952132,0.2522005,0.230354,0.259765062,0.369135677,0.42265274,0.501366667,0.500541593,0
7980,0.3249,0.084,0.257693732,0.4298923,0.2597232,0.204811,0.274645031,0.40621276,0.480260445,0.524515,0.735427898,0
7981,0.2843,0.084,0.251144587,0.2861645,0.251797,0.158239,0.225727873,0.342486979,0.410474486,0.557163333,0.691673978,0
7982,0.2769,0.084,0.25841396,0.2836239,0.2627181,0.154174,0.230339984,0.349193403,0.41136113,0.523588333,0.7204844,0
7983,0.2708,0.084,0.257296581,0.2704844,0.2643753,0.179467,0.236193012,0.320332552,0.380049829,0.451631667,0.71429502,0
7984,0.3568,0.084,0.324497721,0.3559303,0.3405584,0.289343,0.326099068,0.393588194,0.443784247,0.548355,0.139285032,0
7985,0.3881,0.084,0.366512963,0.4145439,0.3867291,0.325272,0.371833696,0.441684983,0.483408219,0.616876667,0.473777847,0
7986,0.3455,0.084,0.293207407,0.3721395,0.2981209,0.235167,0.294831599,0.390745313,0.456394863,0.432403333,0.478769394,0
7987,0.4088,0.084,0.335582621,0.4409884,0.3429904,0.275161,0.336684239,0.481140104,0.51154024,0.43456,0.617185615,0
7988,0.3849,0.084,0.342547578,0.3515031,0.3502112,0.266646,0.315375543,0.419589583,0.498367808,0.545873333,0.260834071,0
7989,0.3067,0.084,0.287497436,0.2743015,0.2794437,0.186936,0.240592469,0.357176042,0.429276541,0.534401667,0.303090032,0
7990,0.208,0.084,0.190712393,0.1882268,0.1993422,0.132544,0.170320497,0.244103906,0.301769178,0.404435,0.681594917,0
7991,0.1233,0.084,0.112356553,0.1179971,0.1187517,0.095263,0.107307997,0.14667526,0.176034418,0.24126,0.652105975,0
7992,0.0998,0.084,0.097976353,0.1038939,0.1023413,0.090541,0.098663199,0.131314149,0.134066096,0.15026,0.676642336,0
7993,0.0982,0.084,0.09735698,0.098502,0.0984861,0.089193,0.097960248,0.120579167,0.125424829,0.144003333,0.680464022,0
7994,0.1873,0.084,0.186075926,0.1874895,0.1877523,0.178621,0.186888587,0.20976467,0.216320205,0.23625,0.68350452,0
7995,0.1873,0.084,0.187555271,0.1888417,0.1890242,0.178722,0.187665373,0.210936545,0.215502055,0.23446,0.215304935,0
7996,0.1886,0.084,0.189585613,0.1896848,0.1900856,0.178869,0.187960171,0.211938542,0.218809932,0.240183333,0.365140395,0
7997,0.1903,0.084,0.186172222,0.1907098,0.186293,0.173846,0.185156366,0.209614062,0.226730822,0.233205,0.287624359,0
7998,0.2004,0.084,0.203703989,0.1962086,0.2032736,0.181703,0.192306056,0.228185243,0.241838699,0.269488333,0.801044955,0
7999,0.2094,0.084,0.202882051,0.2059507,0.2036394,0.182808,0.199947671,0.234863108,0.261668151,0.342308333,0.685873237,0
8000,0.2278,0.084,0.209300285,0.2176536,0.2096504,0.19643,0.210899224,0.24273125,0.282962671,0.330653333,0.202602056,0
8001,0.1834,0.084,0.166476068,0.1619722,0.1685542,0.1402,0.169649379,0.202942361,0.220326199,0.237771667,0,0
8002,0.248,0.084,0.21092792,0.2276477,0.215784,0.160944,0.207151708,0.292223958,0.316125514,0.36656,0.477592522,0
8003,0.3003,0.084,0.24360698,0.3312085,0.2461227,0.157611,0.247589984,0.392114583,0.553901199,0.686585,0.7975846,0
8004,0.3998,0.084,0.287890883,0.4176128,0.2974671,0.225502,0.312012034,0.463409115,0.598913185,0.777418333,0.716989067,0
8005,0.2898,0.084,0.255740741,0.3295099,0.2650345,0.178194,0.243486879,0.37961849,0.434917123,0.486393333,0.65767611,0
8006,0.3092,0.084,0.279289031,0.3052102,0.2981979,0.180386,0.247590373,0.377475781,0.47737363,0.633815,0.539363588,0
8007,0.3153,0.084,0.285605413,0.2807057,0.2973382,0.207605,0.250689441,0.344514844,0.447261301,0.524678333,0.614831474,0
8008,0.2902,0.084,0.269748006,0.2911805,0.293115,0.21276,0.257893866,0.334156858,0.418835103,0.537646667,0.10444058,0
8009,0.2771,0.084,0.266698148,0.2873895,0.2788125,0.210731,0.247439519,0.332525955,0.367850514,0.387071667,0,0
8010,0.3553,0.084,0.303061823,0.3466746,0.3257148,0.232116,0.290166382,0.427507465,0.496463014,0.492528333,0.203565934,0
8011,0.4098,0.084,0.333115527,0.4331821,0.3451764,0.244648,0.330853727,0.495206424,0.594244863,0.6221,0.4231627,0
8012,0.3722,0.084,0.332101282,0.3810032,0.3472698,0.256552,0.321893401,0.440402691,0.500671747,0.590745,0,0
8013,0.2848,0.084,0.280245584,0.2932667,0.29601,0.167256,0.242916304,0.369804774,0.413991781,0.460296667,0.481327735,0
8014,0.1933,0.084,0.184618376,0.1947187,0.2002388,0.127821,0.170210559,0.239905035,0.281350856,0.314995,0.843838989,0
8015,0.1171,0.084,0.10905584,0.1197938,0.1266034,0.092364,0.109930047,0.148496354,0.185400342,0.223138333,0.78143349,0
8016,0.1042,0.084,0.098199715,0.1000375,0.1139254,0.089598,0.101316149,0.128464757,0.144530479,0.17212,0.772618698,0
8017,0.0983,0.084,0.097071083,0.0983628,0.0989206,0.08919,0.097813354,0.120953299,0.125699486,0.145263333,0.756129995,0
8018,0.0981,0.084,0.096431339,0.0981759,0.0976745,0.089211,0.097643944,0.119942622,0.125215411,0.1436,0.74594817,0
8019,0.0992,0.084,0.096476923,0.098744,0.0977216,0.089349,0.097490994,0.120848611,0.128640411,0.147773333,0.737839402,0
8020,0.1004,0.084,0.096905698,0.0988913,0.0982286,0.089018,0.097730901,0.121575174,0.128412842,0.14416,0.395591346,0
8021,0.1901,0.084,0.184279915,0.1861721,0.1851704,0.174085,0.18358587,0.210363542,0.221206849,0.234793333,0.089842973,0
8022,0.2042,0.084,0.194674359,0.2013037,0.197093,0.17889,0.194829891,0.230876302,0.240653253,0.256033333,0.653340348,0
8023,0.2141,0.127,0.210426496,0.2136349,0.2148994,0.185129,0.206713043,0.246714236,0.253486644,0.25608,0.765387836,0
8024,0.2141,0.127,0.215888604,0.2175383,0.2193214,0.188077,0.209382065,0.243465017,0.269558048,0.30088,0.458240704,0
8025,0.3442,0.224,0.336728205,0.3597343,0.3429612,0.315178,0.344585559,0.376661024,0.387355822,0.415458333,0.220648812,0
8026,0.3962,0.224,0.361706125,0.3944096,0.3665403,0.320669,0.370513898,0.431309115,0.464664555,0.50734,0.604924022,0
8027,0.3742,0.224,0.287959402,0.3908312,0.2968725,0.260345,0.321520652,0.40045651,0.511746404,0.707655,0.605177515,0
